essround,idno,yrbrn,agea,eisced,gndr,hincsrca,bthcld,eiscedp,eiscedf,eiscedm,hinctnta,iincsrc
1,735,1939,63,1,2,,,,,,,
1,736,1962,40,1,1,,,,,,,
1,737,1979,23,4,1,,,,,,,
1,738,1955,47,7,1,,,,,,,
1,739,1949,53,6,1,,,,,,,
1,740,1966,36,7,1,,,,,,,
1,741,1981,21,4,1,,,,,,,
1,742,1935,67,4,2,,,,,,,
1,743,1983,19,4,2,,,,,,,
1,744,1968,34,2,1,,,,,,,
1,745,1981,21,3,1,,,,,,,
1,746,1986,16,2,2,,,,,,,
1,747,1969,33,2,1,,,,,,,
1,748,1962,40,7,1,,,,,,,
1,749,1958,44,4,2,,,,,,,
1,750,1944,58,7,1,,,,,,,
1,751,1982,20,4,1,,,,,,,
1,752,1943,59,6,1,,,,,,,
1,753,1984,18,4,2,,,,,,,
1,754,1974,28,7,2,,,,,,,
1,755,1967,35,6,2,,,,,,,
1,756,1966,36,4,1,,,,,,,
1,757,1978,24,6,2,,,,,,,
1,758,1957,45,2,1,,,,,,,
1,759,1965,37,4,1,,,,,,,
1,760,1948,54,1,2,,,,,,,
1,761,1926,76,2,2,,,,,,,
1,762,1934,68,3,1,,,,,,,
1,763,1958,44,6,1,,,,,,,
1,764,1946,56,2,2,,,,,,,
1,765,1963,39,2,2,,,,,,,
1,766,1980,22,4,1,,,,,,,
1,767,1974,28,6,1,,,,,,,
1,768,1952,50,3,1,,,,,,,
1,769,1968,34,3,1,,,,,,,
1,770,1980,22,4,2,,,,,,,
1,771,1950,52,4,1,,,,,,,
1,772,1985,17,2,2,,,,,,,
1,773,1932,70,1,1,,,,,,,
1,774,1981,21,4,1,,,,,,,
1,775,1968,34,6,1,,,,,,,
1,776,1963,39,3,1,,,,,,,
1,777,1909,93,2,2,,,,,,,
1,778,1979,23,2,2,,,,,,,
1,779,1941,61,4,1,,,,,,,
1,780,1954,48,1,1,,,,,,,
1,781,1983,19,4,1,,,,,,,
1,782,1943,59,2,2,,,,,,,
1,783,1957,45,3,2,,,,,,,
1,784,1976,26,3,2,,,,,,,
1,785,1935,67,2,2,,,,,,,
1,786,1960,42,7,1,,,,,,,
1,787,1971,31,6,2,,,,,,,
1,788,1966,36,4,1,,,,,,,
1,789,1923,79,1,2,,,,,,,
1,790,1973,29,3,2,,,,,,,
1,791,1948,54,2,2,,,,,,,
1,792,1938,64,1,2,,,,,,,
1,793,1946,56,2,1,,,,,,,
1,794,1956,46,3,1,,,,,,,
1,795,1959,43,6,2,,,,,,,
1,796,1964,38,4,1,,,,,,,
1,797,1940,62,2,2,,,,,,,
1,798,1959,43,4,1,,,,,,,
1,799,1922,80,1,1,,,,,,,
1,800,1969,33,4,1,,,,,,,
1,801,1933,69,4,1,,,,,,,
1,802,1954,48,1,1,,,,,,,
1,803,1976,26,4,2,,,,,,,
1,804,1948,54,4,1,,,,,,,
1,805,1947,55,4,2,,,,,,,
1,806,1966,36,7,1,,,,,,,
1,807,1958,44,4,1,,,,,,,
1,808,1943,59,6,1,,,,,,,
1,809,1955,47,7,1,,,,,,,
1,810,1933,69,3,1,,,,,,,
1,811,1979,23,4,1,,,,,,,
1,812,1964,38,4,1,,,,,,,
1,813,1953,49,6,2,,,,,,,
1,814,1982,20,7,2,,,,,,,
1,815,1950,52,4,1,,,,,,,
1,816,1976,26,3,1,,,,,,,
1,817,1971,31,4,1,,,,,,,
1,818,1951,51,6,1,,,,,,,
1,819,1945,57,2,2,,,,,,,
1,820,1961,41,4,2,,,,,,,
1,821,1956,46,4,1,,,,,,,
1,822,1980,22,6,2,,,,,,,
1,823,1986,16,2,2,,,,,,,
1,824,1972,30,7,2,,,,,,,
1,825,1966,36,4,2,,,,,,,
1,826,1971,31,4,1,,,,,,,
1,827,1983,19,4,2,,,,,,,
1,828,1968,34,2,2,,,,,,,
1,829,1953,49,3,1,,,,,,,
1,830,1959,43,4,1,,,,,,,
1,831,1979,23,1,1,,,,,,,
1,832,1922,80,1,2,,,,,,,
1,833,1928,74,4,2,,,,,,,
1,834,1966,36,3,2,,,,,,,
1,835,1950,52,7,1,,,,,,,
1,836,1972,30,7,1,,,,,,,
1,837,1943,59,99,1,,,,,,,
1,838,1950,52,4,2,,,,,,,
1,839,1936,66,2,1,,,,,,,
1,840,1961,41,7,1,,,,,,,
1,841,1922,80,1,2,,,,,,,
1,842,1951,51,7,2,,,,,,,
1,843,1977,25,6,1,,,,,,,
1,844,1983,19,4,2,,,,,,,
1,845,1965,37,4,1,,,,,,,
1,846,1961,41,4,1,,,,,,,
1,847,1935,67,4,1,,,,,,,
1,848,1970,32,4,2,,,,,,,
1,849,1944,58,4,2,,,,,,,
1,850,1967,35,4,2,,,,,,,
1,851,1960,42,2,2,,,,,,,
1,852,1958,44,7,2,,,,,,,
1,853,1953,49,7,1,,,,,,,
1,854,1979,23,4,1,,,,,,,
1,855,1950,52,1,1,,,,,,,
1,856,1982,20,4,2,,,,,,,
1,857,1965,37,6,2,,,,,,,
1,858,1956,46,6,2,,,,,,,
1,859,1925,77,2,1,,,,,,,
1,860,1985,17,4,2,,,,,,,
1,861,1986,16,1,1,,,,,,,
1,862,1944,58,7,1,,,,,,,
1,863,1966,36,3,1,,,,,,,
1,864,1936,66,2,2,,,,,,,
1,865,1979,23,4,1,,,,,,,
1,866,1986,16,2,1,,,,,,,
1,867,1972,30,7,1,,,,,,,
1,868,1935,67,1,2,,,,,,,
1,869,1979,23,4,2,,,,,,,
1,870,1956,46,2,2,,,,,,,
1,871,1950,52,2,1,,,,,,,
1,872,1965,37,7,2,,,,,,,
1,873,1984,18,4,2,,,,,,,
1,874,1977,25,4,1,,,,,,,
1,875,1934,68,4,1,,,,,,,
1,876,1949,53,3,1,,,,,,,
1,877,1924,78,1,1,,,,,,,
1,878,1954,48,2,2,,,,,,,
1,879,1933,69,1,1,,,,,,,
1,880,1971,31,6,2,,,,,,,
1,881,1941,61,2,1,,,,,,,
1,882,1968,34,4,1,,,,,,,
1,883,1948,54,1,2,,,,,,,
1,884,1982,20,4,1,,,,,,,
1,885,1937,65,2,1,,,,,,,
1,886,1945,57,4,2,,,,,,,
1,887,1929,73,2,2,,,,,,,
1,888,1955,47,6,2,,,,,,,
1,889,1986,16,2,1,,,,,,,
1,890,1965,37,6,1,,,,,,,
1,891,1931,71,4,2,,,,,,,
1,892,1948,54,7,1,,,,,,,
1,893,1984,18,4,2,,,,,,,
1,894,1939,63,2,1,,,,,,,
1,895,1933,69,7,1,,,,,,,
1,896,1970,32,4,1,,,,,,,
1,897,1948,54,4,1,,,,,,,
1,898,1937,65,7,1,,,,,,,
1,899,1985,17,2,2,,,,,,,
1,900,1957,45,4,2,,,,,,,
1,901,1954,48,4,1,,,,,,,
1,902,1951,51,7,2,,,,,,,
1,903,1959,43,7,2,,,,,,,
1,904,1924,78,4,1,,,,,,,
1,905,1967,35,4,2,,,,,,,
1,906,1945,57,6,1,,,,,,,
1,907,1957,45,4,2,,,,,,,
1,908,1973,29,7,2,,,,,,,
1,909,1967,35,4,1,,,,,,,
1,910,1944,58,1,1,,,,,,,
1,911,1936,66,2,2,,,,,,,
1,912,1962,40,7,1,,,,,,,
1,913,1951,51,4,2,,,,,,,
1,914,1970,32,6,1,,,,,,,
1,915,1946,56,1,1,,,,,,,
1,916,1983,19,4,2,,,,,,,
1,917,1935,67,1,1,,,,,,,
1,918,1943,59,2,1,,,,,,,
1,919,9999,999,2,9,,,,,,,
1,920,1958,44,6,1,,,,,,,
1,921,1963,39,3,2,,,,,,,
1,922,1980,22,6,1,,,,,,,
1,923,1977,25,7,1,,,,,,,
1,924,1965,37,3,1,,,,,,,
1,925,1923,79,1,2,,,,,,,
1,926,1968,34,2,2,,,,,,,
1,927,1955,48,1,2,,,,,,,
1,928,1952,50,1,1,,,,,,,
1,929,1920,82,1,2,,,,,,,
1,930,1982,20,4,2,,,,,,,
1,931,1965,37,6,2,,,,,,,
1,932,1956,46,2,2,,,,,,,
1,933,1950,52,1,2,,,,,,,
1,934,1943,59,4,2,,,,,,,
1,935,1961,41,2,1,,,,,,,
1,936,1950,52,6,2,,,,,,,
1,937,1985,17,2,2,,,,,,,
1,938,1971,31,6,2,,,,,,,
1,939,1978,24,6,2,,,,,,,
1,940,1945,57,1,2,,,,,,,
1,941,1937,65,3,2,,,,,,,
1,942,1961,41,6,2,,,,,,,
1,943,1960,42,2,2,,,,,,,
1,944,1975,27,6,1,,,,,,,
1,945,1963,39,7,2,,,,,,,
1,946,1917,85,7,2,,,,,,,
1,947,1968,34,3,2,,,,,,,
1,948,1948,54,4,1,,,,,,,
1,949,1947,55,3,1,,,,,,,
1,950,1930,72,1,1,,,,,,,
1,951,1987,15,2,1,,,,,,,
1,952,1922,80,1,2,,,,,,,
1,953,1950,52,3,2,,,,,,,
1,954,1928,74,1,1,,,,,,,
1,955,1981,21,4,1,,,,,,,
1,956,1937,65,4,2,,,,,,,
1,957,1956,46,4,2,,,,,,,
1,958,1935,67,1,2,,,,,,,
1,959,1970,32,1,2,,,,,,,
1,960,1980,22,3,2,,,,,,,
1,961,1964,38,3,2,,,,,,,
1,962,1967,35,4,1,,,,,,,
1,963,1962,40,4,2,,,,,,,
1,964,1958,44,4,1,,,,,,,
1,965,1961,41,1,1,,,,,,,
1,966,1976,26,7,1,,,,,,,
1,967,1968,34,7,1,,,,,,,
1,968,1957,45,4,1,,,,,,,
1,969,1925,77,7,1,,,,,,,
1,970,1943,59,2,1,,,,,,,
1,971,1973,29,3,1,,,,,,,
1,972,1945,57,4,2,,,,,,,
1,973,1939,63,1,2,,,,,,,
1,974,1953,49,1,2,,,,,,,
1,975,1963,39,2,2,,,,,,,
1,976,1980,22,4,2,,,,,,,
1,977,1958,44,7,1,,,,,,,
1,978,1911,91,1,2,,,,,,,
1,979,1930,72,1,2,,,,,,,
1,980,1972,30,2,2,,,,,,,
1,981,1921,81,4,1,,,,,,,
1,982,1945,57,2,1,,,,,,,
1,983,1982,20,4,2,,,,,,,
1,984,1969,33,4,2,,,,,,,
1,985,1962,40,6,1,,,,,,,
1,986,1959,43,55,1,,,,,,,
1,987,1967,35,4,2,,,,,,,
1,988,1947,55,4,1,,,,,,,
1,989,1964,38,6,1,,,,,,,
1,990,1953,49,6,2,,,,,,,
1,991,1971,31,7,2,,,,,,,
1,992,1987,15,1,2,,,,,,,
1,993,1980,22,4,1,,,,,,,
1,994,1965,37,2,1,,,,,,,
1,995,1937,65,7,2,,,,,,,
1,996,1942,60,4,2,,,,,,,
1,997,1957,45,4,2,,,,,,,
1,998,1978,24,7,2,,,,,,,
1,999,1984,18,7,1,,,,,,,
1,1000,1955,47,4,2,,,,,,,
1,1001,1949,53,2,1,,,,,,,
1,1002,1929,73,4,1,,,,,,,
1,1003,1950,52,2,1,,,,,,,
1,1004,1929,73,1,2,,,,,,,
1,1005,1970,32,6,1,,,,,,,
1,1006,1982,20,3,2,,,,,,,
1,1007,1939,63,2,1,,,,,,,
1,1008,1962,40,3,1,,,,,,,
1,1009,1947,55,2,2,,,,,,,
1,1010,1956,46,6,2,,,,,,,
1,1011,1959,43,6,2,,,,,,,
1,1012,1948,54,1,2,,,,,,,
1,1013,1924,78,1,2,,,,,,,
1,1014,1977,25,7,1,,,,,,,
1,1015,1969,33,7,2,,,,,,,
1,1016,1942,60,1,1,,,,,,,
1,1017,1983,19,4,2,,,,,,,
1,1018,1978,24,6,2,,,,,,,
1,1019,1947,55,3,2,,,,,,,
1,1020,1963,39,4,1,,,,,,,
1,1021,1925,77,1,1,,,,,,,
1,1022,1944,58,1,1,,,,,,,
1,1023,1932,70,1,2,,,,,,,
1,1024,1917,85,4,1,,,,,,,
1,1025,1930,72,1,2,,,,,,,
1,1026,1970,32,7,1,,,,,,,
1,1027,1971,31,6,2,,,,,,,
1,1028,1976,26,2,1,,,,,,,
1,1029,1985,17,2,2,,,,,,,
1,1030,1951,51,4,2,,,,,,,
1,1031,1981,21,4,2,,,,,,,
1,1032,1967,35,3,1,,,,,,,
1,1033,1980,22,4,1,,,,,,,
1,1034,1958,44,4,1,,,,,,,
1,1035,1973,29,4,1,,,,,,,
1,1036,1928,74,1,2,,,,,,,
1,1037,1969,33,6,1,,,,,,,
1,1038,1954,48,2,2,,,,,,,
1,1039,1946,56,4,1,,,,,,,
1,1040,1961,41,4,1,,,,,,,
1,1041,1975,27,7,1,,,,,,,
1,1042,1959,43,1,2,,,,,,,
1,1043,1949,53,4,2,,,,,,,
1,1044,1956,46,3,1,,,,,,,
1,1045,1951,51,1,2,,,,,,,
1,1046,1937,65,1,2,,,,,,,
1,1047,1978,24,6,2,,,,,,,
1,1048,1971,31,2,1,,,,,,,
1,1049,1926,76,1,1,,,,,,,
1,1050,1931,71,3,1,,,,,,,
1,1051,1945,57,2,1,,,,,,,
1,1052,1967,36,4,1,,,,,,,
1,1053,1981,22,4,2,,,,,,,
1,1054,1923,79,6,2,,,,,,,
1,1055,1933,69,4,1,,,,,,,
1,1056,1940,62,7,1,,,,,,,
1,1057,1970,32,7,2,,,,,,,
1,1058,1974,28,4,2,,,,,,,
1,1059,1964,38,7,2,,,,,,,
1,1060,1987,15,2,1,,,,,,,
1,1061,1951,51,7,1,,,,,,,
1,1062,1969,33,7,2,,,,,,,
1,1063,1968,34,4,2,,,,,,,
1,1064,1957,45,3,1,,,,,,,
1,1065,1952,50,4,2,,,,,,,
1,1066,1961,41,4,2,,,,,,,
1,1067,1981,21,4,1,,,,,,,
1,1068,1958,44,3,2,,,,,,,
1,1069,1966,36,6,1,,,,,,,
1,1070,1950,52,2,2,,,,,,,
1,1071,1931,71,3,1,,,,,,,
1,1072,1925,77,1,1,,,,,,,
1,1073,1925,77,2,2,,,,,,,
1,1074,9999,999,7,1,,,,,,,
1,1075,1956,46,6,2,,,,,,,
1,1076,1978,24,7,1,,,,,,,
1,1077,1971,31,7,1,,,,,,,
1,1078,1968,34,4,1,,,,,,,
1,1079,1960,42,2,1,,,,,,,
1,1080,1925,77,1,1,,,,,,,
1,1081,1981,21,4,2,,,,,,,
1,1082,1985,17,2,1,,,,,,,
1,1083,1954,48,7,1,,,,,,,
1,1084,1942,60,4,1,,,,,,,
1,1085,1971,31,4,2,,,,,,,
1,1086,1957,45,2,1,,,,,,,
1,1087,1952,50,3,1,,,,,,,
1,1088,1930,72,6,1,,,,,,,
1,1089,1978,24,3,1,,,,,,,
1,1090,1953,49,4,2,,,,,,,
1,1091,1980,22,4,2,,,,,,,
1,1092,1936,66,2,2,,,,,,,
1,1093,1966,36,7,1,,,,,,,
1,1094,1921,81,1,1,,,,,,,
1,1095,1928,74,1,1,,,,,,,
1,1096,1974,28,7,2,,,,,,,
1,1097,1939,63,2,2,,,,,,,
1,1098,1962,40,2,2,,,,,,,
1,1099,1959,43,4,2,,,,,,,
1,1100,1982,20,4,2,,,,,,,
1,1101,1944,58,4,2,,,,,,,
1,1102,1985,17,2,2,,,,,,,
1,1103,1931,71,1,2,,,,,,,
1,1104,1960,42,4,1,,,,,,,
1,1105,1971,31,7,2,,,,,,,
1,1106,1978,24,4,2,,,,,,,
1,1107,1955,47,4,2,,,,,,,
1,1108,1949,53,4,1,,,,,,,
1,1109,1960,42,2,1,,,,,,,
1,1110,1985,17,2,2,,,,,,,
1,1111,1933,69,1,1,,,,,,,
1,1112,1949,53,6,2,,,,,,,
1,1113,1963,39,6,2,,,,,,,
1,1114,1959,43,7,1,,,,,,,
1,1115,1942,60,2,1,,,,,,,
1,1116,1921,81,4,2,,,,,,,
1,1117,1939,63,1,1,,,,,,,
1,1118,1975,27,6,2,,,,,,,
1,1119,1953,49,4,2,,,,,,,
1,1120,1958,44,1,2,,,,,,,
1,1121,1969,33,7,1,,,,,,,
1,1122,1919,83,1,2,,,,,,,
1,1123,1931,71,1,2,,,,,,,
1,1124,1982,20,4,1,,,,,,,
1,1125,1958,44,7,1,,,,,,,
1,1126,1941,61,7,1,,,,,,,
1,1127,1933,69,2,1,,,,,,,
1,1128,1947,55,2,2,,,,,,,
1,1129,1963,39,7,1,,,,,,,
1,1130,1983,19,2,1,,,,,,,
1,1131,1954,48,1,1,,,,,,,
1,1132,1980,22,2,1,,,,,,,
1,1133,1956,46,6,1,,,,,,,
1,1134,1933,69,6,2,,,,,,,
1,1135,1978,24,6,2,,,,,,,
1,1136,1949,53,2,2,,,,,,,
1,1137,1987,15,1,1,,,,,,,
1,1138,1961,41,3,2,,,,,,,
1,1139,1965,37,6,2,,,,,,,
1,1140,1975,27,6,1,,,,,,,
1,1141,1967,35,1,1,,,,,,,
1,1142,1985,17,2,1,,,,,,,
1,1143,1941,61,3,1,,,,,,,
1,1144,1959,43,2,1,,,,,,,
1,1145,1967,35,4,1,,,,,,,
1,1146,1981,21,4,1,,,,,,,
1,1147,1973,29,6,2,,,,,,,
1,1148,1962,40,7,2,,,,,,,
1,1149,1952,50,6,2,,,,,,,
1,1150,1914,88,4,1,,,,,,,
1,1151,1960,42,4,1,,,,,,,
1,1152,1955,47,6,1,,,,,,,
1,1153,1925,77,1,1,,,,,,,
1,1154,1978,24,2,1,,,,,,,
1,1155,1949,53,1,1,,,,,,,
1,1156,1943,59,1,1,,,,,,,
1,1157,1971,31,6,1,,,,,,,
1,1158,1985,17,2,2,,,,,,,
1,1159,1934,68,1,1,,,,,,,
1,1160,1982,20,2,2,,,,,,,
1,1161,1935,67,1,2,,,,,,,
1,1162,1969,33,4,2,,,,,,,
1,1163,1987,15,2,1,,,,,,,
1,1164,1939,63,1,1,,,,,,,
1,1165,1972,30,4,2,,,,,,,
1,1166,1927,75,4,1,,,,,,,
1,1167,1943,59,2,1,,,,,,,
1,1168,1956,46,2,2,,,,,,,
1,1169,1966,36,6,2,,,,,,,
1,1170,1929,73,1,2,,,,,,,
1,1171,1971,31,2,1,,,,,,,
1,1172,1979,23,4,1,,,,,,,
1,1173,1951,51,4,2,,,,,,,
1,1174,1957,45,3,1,,,,,,,
1,1175,1987,15,2,1,,,,,,,
1,1176,1961,41,3,2,,,,,,,
1,1177,1986,16,88,2,,,,,,,
1,1178,1979,23,3,1,,,,,,,
1,1179,1971,31,2,1,,,,,,,
1,1180,1961,41,3,2,,,,,,,
1,1181,1944,58,2,1,,,,,,,
1,1182,1966,36,3,1,,,,,,,
1,1183,1956,46,4,2,,,,,,,
1,1184,1951,51,2,2,,,,,,,
1,1185,1956,46,2,2,,,,,,,
1,1186,1936,66,1,2,,,,,,,
1,1187,1961,41,2,2,,,,,,,
1,1188,1950,52,2,2,,,,,,,
1,1189,1944,58,4,1,,,,,,,
1,1190,1966,36,6,1,,,,,,,
1,1191,1973,29,7,1,,,,,,,
1,1192,1927,75,6,2,,,,,,,
1,1193,1986,16,1,1,,,,,,,
1,1194,1979,23,7,1,,,,,,,
1,1195,1931,71,1,1,,,,,,,
1,1196,1971,31,4,1,,,,,,,
1,1197,1920,82,3,2,,,,,,,
1,1198,1974,28,7,2,,,,,,,
1,1199,1958,44,2,1,,,,,,,
1,1200,1953,49,2,2,,,,,,,
1,1201,1961,41,2,2,,,,,,,
1,1202,1935,67,3,1,,,,,,,
1,1203,1926,76,1,2,,,,,,,
1,1204,1963,39,6,2,,,,,,,
1,1205,1955,47,2,2,,,,,,,
1,1206,1944,58,4,2,,,,,,,
1,1207,1965,37,6,2,,,,,,,
1,1208,1986,16,2,2,,,,,,,
1,1209,1968,34,3,2,,,,,,,
1,1210,1968,34,6,1,,,,,,,
1,1211,1959,43,4,2,,,,,,,
1,1212,1954,48,4,1,,,,,,,
1,1213,1975,27,3,1,,,,,,,
1,1214,1941,61,4,1,,,,,,,
1,1215,1983,19,4,2,,,,,,,
1,1216,1983,19,4,1,,,,,,,
1,1217,1932,70,2,2,,,,,,,
1,1218,1948,54,6,2,,,,,,,
1,1219,1959,43,7,2,,,,,,,
1,1220,1977,25,2,1,,,,,,,
1,1221,1949,53,6,1,,,,,,,
1,1222,1970,32,7,1,,,,,,,
1,1223,1925,77,1,1,,,,,,,
1,1224,1954,48,4,1,,,,,,,
1,1225,1964,38,6,2,,,,,,,
1,1226,1942,60,6,1,,,,,,,
1,1227,1959,43,7,1,,,,,,,
1,1228,1933,69,1,2,,,,,,,
1,1229,1986,16,1,2,,,,,,,
1,1230,1971,31,4,2,,,,,,,
1,1231,1960,42,6,1,,,,,,,
1,1232,1941,61,6,2,,,,,,,
1,1233,1977,25,7,1,,,,,,,
1,1234,1955,47,7,1,,,,,,,
1,1235,1981,21,2,2,,,,,,,
1,1236,1969,33,7,1,,,,,,,
1,1237,1984,18,2,1,,,,,,,
1,1238,1967,35,6,2,,,,,,,
1,1239,1926,76,2,1,,,,,,,
1,1240,1948,54,6,1,,,,,,,
1,1241,1958,44,4,1,,,,,,,
1,1242,1983,19,4,1,,,,,,,
1,1243,1963,39,7,2,,,,,,,
1,1244,1965,37,4,1,,,,,,,
1,1245,1986,16,7,1,,,,,,,
1,1246,1979,23,7,2,,,,,,,
1,1247,1939,63,7,2,,,,,,,
1,1248,1957,45,6,1,,,,,,,
1,1249,1952,50,6,2,,,,,,,
1,1250,1947,55,7,1,,,,,,,
1,1251,1983,19,4,2,,,,,,,
1,1252,1958,44,7,1,,,,,,,
1,1253,1974,28,7,1,,,,,,,
1,1254,1969,33,7,1,,,,,,,
1,1255,1966,36,7,2,,,,,,,
1,1256,1979,23,6,2,,,,,,,
1,1257,1986,16,2,2,,,,,,,
1,1258,1959,43,3,1,,,,,,,
1,1259,1941,61,2,2,,,,,,,
1,1260,1932,70,1,2,,,,,,,
1,1261,1954,48,4,1,,,,,,,
1,1262,1975,27,4,1,,,,,,,
1,1263,1983,19,4,2,,,,,,,
1,1264,1927,75,3,2,,,,,,,
1,1265,1945,57,2,2,,,,,,,
1,1266,1951,51,4,2,,,,,,,
1,1267,1961,41,6,2,,,,,,,
1,1268,1951,51,2,1,,,,,,,
1,1269,1980,22,4,1,,,,,,,
1,1270,1922,80,3,2,,,,,,,
1,1271,1928,74,6,1,,,,,,,
1,1272,1977,25,4,1,,,,,,,
1,1273,1937,65,2,2,,,,,,,
1,1274,1967,35,6,1,,,,,,,
1,1275,1948,54,4,1,,,,,,,
1,1276,1941,61,6,1,,,,,,,
1,1277,1956,46,4,1,,,,,,,
1,1278,1964,38,4,1,,,,,,,
1,1279,1959,43,4,1,,,,,,,
1,1280,1954,48,4,2,,,,,,,
1,1281,1945,57,1,2,,,,,,,
1,1282,1975,27,6,1,,,,,,,
1,1283,1987,15,2,1,,,,,,,
1,1284,1946,56,6,2,,,,,,,
1,1285,1931,71,4,2,,,,,,,
1,1286,1976,26,4,2,,,,,,,
1,1287,1937,65,6,1,,,,,,,
1,1288,1962,40,6,2,,,,,,,
1,1289,1924,78,1,2,,,,,,,
1,1290,1939,63,2,2,,,,,,,
1,1291,1970,32,4,2,,,,,,,
1,1292,1964,38,7,1,,,,,,,
1,1293,1933,69,1,2,,,,,,,
1,1294,1965,37,6,1,,,,,,,
1,1295,1954,48,6,2,,,,,,,
1,1296,1981,21,4,1,,,,,,,
1,1297,1943,59,3,1,,,,,,,
1,1298,1973,29,4,2,,,,,,,
1,1299,1949,53,3,2,,,,,,,
1,1300,1980,22,7,1,,,,,,,
1,1301,1955,47,6,2,,,,,,,
1,1302,1968,34,3,1,,,,,,,
1,1303,1948,54,2,2,,,,,,,
1,1304,1971,31,4,1,,,,,,,
1,1305,1959,43,3,2,,,,,,,
1,1306,1961,41,6,1,,,,,,,
1,1307,1983,19,4,2,,,,,,,
1,1308,1970,32,6,2,,,,,,,
1,1309,1978,24,6,1,,,,,,,
1,1310,1932,70,2,2,,,,,,,
1,1311,1964,38,4,1,,,,,,,
1,1312,1954,48,4,2,,,,,,,
1,1313,1940,62,4,2,,,,,,,
1,1314,1984,18,4,2,,,,,,,
1,1315,1970,32,3,1,,,,,,,
1,1316,1951,51,4,2,,,,,,,
1,1317,1945,57,1,2,,,,,,,
1,1318,1929,73,1,2,,,,,,,
1,1319,1968,34,7,2,,,,,,,
1,1320,1957,45,2,2,,,,,,,
1,1321,1974,28,4,1,,,,,,,
1,1322,1981,21,6,2,,,,,,,
1,1323,1962,40,6,2,,,,,,,
1,1324,1947,55,1,1,,,,,,,
1,1325,1939,63,1,2,,,,,,,
1,1326,1957,45,1,1,,,,,,,
1,1327,1967,35,6,2,,,,,,,
1,1328,1981,21,3,1,,,,,,,
1,1329,1930,72,1,1,,,,,,,
1,1330,1954,48,4,2,,,,,,,
1,1331,1948,54,4,1,,,,,,,
1,1332,1967,35,2,1,,,,,,,
1,1333,1942,60,4,2,,,,,,,
1,1334,1942,60,2,2,,,,,,,
1,1335,1926,76,1,1,,,,,,,
1,1336,1955,47,4,2,,,,,,,
1,1337,1973,29,7,1,,,,,,,
1,1338,1986,16,2,1,,,,,,,
1,1339,1966,36,3,2,,,,,,,
1,1340,1961,41,3,1,,,,,,,
1,1341,1924,78,4,1,,,,,,,
1,1342,1932,70,1,2,,,,,,,
1,1343,1940,62,6,2,,,,,,,
1,1344,1965,37,4,2,,,,,,,
1,1345,1948,54,1,1,,,,,,,
1,1346,1979,23,6,2,,,,,,,
1,1347,1985,17,2,2,,,,,,,
1,1348,1937,65,6,1,,,,,,,
1,1349,1966,36,4,1,,,,,,,
1,1350,1941,61,2,2,,,,,,,
1,1351,1945,57,1,1,,,,,,,
1,1352,1954,48,7,2,,,,,,,
1,1353,1969,33,6,1,,,,,,,
1,1354,1979,23,7,1,,,,,,,
1,1355,1972,30,3,1,,,,,,,
1,1356,1948,54,6,2,,,,,,,
1,1357,1951,51,6,1,,,,,,,
1,1358,1961,41,6,1,,,,,,,
1,1359,1963,39,3,2,,,,,,,
1,1360,1976,26,3,1,,,,,,,
1,1361,1917,85,1,1,,,,,,,
1,1362,1986,16,2,2,,,,,,,
1,1363,1924,78,1,2,,,,,,,
1,1364,1929,73,2,2,,,,,,,
1,1365,1933,69,1,1,,,,,,,
1,1366,1982,20,4,2,,,,,,,
1,1367,1931,71,1,1,,,,,,,
1,1368,1959,43,2,1,,,,,,,
1,1369,1980,22,4,2,,,,,,,
1,1370,1964,38,2,1,,,,,,,
1,1371,1947,55,2,1,,,,,,,
1,1372,9999,999,4,2,,,,,,,
1,1373,1968,34,6,1,,,,,,,
1,1374,1957,45,2,2,,,,,,,
1,1375,1960,42,4,2,,,,,,,
1,1376,1952,50,4,2,,,,,,,
1,1377,1934,68,2,1,,,,,,,
1,1378,1961,41,7,1,,,,,,,
1,1379,1973,29,4,1,,,,,,,
1,1380,1986,16,2,1,,,,,,,
1,1381,1971,31,4,1,,,,,,,
1,1382,1966,36,2,1,,,,,,,
1,1383,1945,57,2,2,,,,,,,
1,1384,1974,28,4,1,,,,,,,
1,1385,1981,21,4,1,,,,,,,
1,1386,1968,34,4,2,,,,,,,
1,1387,1963,39,1,1,,,,,,,
1,1388,1952,50,1,1,,,,,,,
1,1389,1911,91,1,1,,,,,,,
1,1390,1929,73,2,2,,,,,,,
1,1391,1958,44,7,2,,,,,,,
1,1392,1941,61,4,2,,,,,,,
1,1393,1986,16,1,1,,,,,,,
1,1394,1937,65,2,1,,,,,,,
1,1395,1974,28,6,1,,,,,,,
1,1396,1984,18,4,1,,,,,,,
1,1397,1923,79,3,2,,,,,,,
1,1398,1945,57,2,1,,,,,,,
1,1399,1953,49,4,2,,,,,,,
1,1400,1958,44,4,1,,,,,,,
1,1401,1965,37,6,2,,,,,,,
1,1402,1971,31,2,1,,,,,,,
1,1403,1948,54,4,1,,,,,,,
1,1404,1952,50,4,1,,,,,,,
1,1405,1920,82,7,2,,,,,,,
1,1406,1978,24,6,2,,,,,,,
1,1407,1963,39,3,1,,,,,,,
1,1408,1930,72,7,1,,,,,,,
1,1409,1966,36,4,2,,,,,,,
1,1410,1935,67,2,1,,,,,,,
