,Scenario,Replication,Cohort,Probability
979,2,10,51,0.4528301886792453
980,2,10,52,0.5
981,2,10,53,0.4426229508196721
982,2,10,54,0.5076923076923077
983,2,10,55,0.4146341463414634
984,2,10,56,0.4838709677419355
985,3,1,3,0.3700787401574803
986,3,1,4,0.43859649122807015
987,3,1,5,0.2962962962962963
988,3,1,6,0.34285714285714286
989,3,1,7,0.42857142857142855
990,3,1,8,0.5333333333333333
991,3,1,9,0.1111111111111111
992,3,1,10,0.47368421052631576
993,3,1,11,0.3939393939393939
994,3,1,12,0.28205128205128205
995,3,1,13,0.37777777777777777
996,3,1,14,0.3181818181818182
997,3,1,15,0.4025974025974026
998,3,1,16,0.5283018867924528
999,3,1,17,0.4
1000,3,1,18,0.2127659574468085
1001,3,1,19,0.2962962962962963
1002,3,1,20,0.2571428571428571
1003,3,1,21,0.2692307692307692
1004,3,1,22,0.30952380952380953
1005,3,1,23,0.39285714285714285
1006,3,1,24,0.4666666666666667
1007,3,1,25,0.3235294117647059
1008,3,1,26,0.23809523809523808
1009,3,1,27,0.32558139534883723
1010,3,1,28,0.41935483870967744
1011,3,1,29,0.33962264150943394
1012,3,1,30,0.3488372093023256
1013,3,1,31,0.14285714285714285
1014,3,1,32,0.5135135135135135
1015,3,1,33,0.4782608695652174
1016,3,1,34,0.2545454545454545
1017,3,1,35,0.3088235294117647
1018,3,1,36,0.25757575757575757
1019,3,1,37,0.31343283582089554
1020,3,1,38,0.42857142857142855
1021,3,1,39,0.4084507042253521
1022,3,1,40,0.35714285714285715
1023,3,1,41,0.34146341463414637
1024,3,1,42,0.38333333333333336
1025,3,1,43,0.5384615384615384
1026,3,1,44,0.3541666666666667
1027,3,1,45,0.3448275862068966
1028,3,1,46,0.3333333333333333
1029,3,1,47,0.2631578947368421
1030,3,1,48,0.45161290322580644
1031,3,1,49,0.16666666666666666
1032,3,2,3,0.37209302325581395
1033,3,2,4,0.4057971014492754
1034,3,2,5,0.46774193548387094
1035,3,2,6,0.3617021276595745
1036,3,2,7,0.3103448275862069
1037,3,2,8,0.23333333333333334
1038,3,2,9,0.25
1039,3,2,10,0.38
1040,3,2,11,0.3829787234042553
1041,3,2,12,0.2972972972972973
1042,3,2,13,0.39473684210526316
1043,3,2,14,0.48484848484848486
1044,3,2,15,0.25
1045,3,2,16,0.30303030303030304
1046,3,2,17,0.4117647058823529
1047,3,2,18,0.32432432432432434
1048,3,2,19,0.4074074074074074
1049,3,2,20,0.5454545454545454
1050,3,2,21,0.38461538461538464
1051,3,2,22,0.40625
1052,3,2,23,0.3939393939393939
1053,3,2,24,0.32727272727272727
1054,3,2,25,0.4603174603174603
1055,3,2,26,0.3170731707317073
1056,3,2,27,0.25
1057,3,2,28,0.41025641025641024
1058,3,2,29,0.4
1059,3,2,30,0.3488372093023256
1060,3,2,31,0.2826086956521739
1061,3,2,32,0.4166666666666667
1062,3,2,33,0.3684210526315789
1063,3,2,34,0.42
1064,3,2,35,0.35294117647058826
1065,3,2,36,0.3333333333333333
1066,3,2,37,0.4
1067,3,2,38,0.3333333333333333
1068,3,2,39,0.39622641509433965
1069,3,2,40,0.47619047619047616
1070,3,2,41,0.4444444444444444
1071,3,2,42,0.3023255813953488
1072,3,2,43,0.38
1073,3,2,44,0.35443037974683544
1074,3,2,45,0.4444444444444444
1075,3,2,46,0.32
1076,3,2,47,0.2702702702702703
1077,3,2,48,0.5
1078,3,3,3,0.25225225225225223
1079,3,3,4,0.3069306930693069
1080,3,3,5,0.2835820895522388
1081,3,3,6,0.3793103448275862
1082,3,3,7,0.34782608695652173
1083,3,3,8,0.5897435897435898
1084,3,3,9,0.2777777777777778
1085,3,3,10,0.48148148148148145
1086,3,3,11,0.37037037037037035
1087,3,3,12,0.2727272727272727
1088,3,3,13,0.5
1089,3,3,14,0.30434782608695654
1090,3,3,15,0.35714285714285715
1091,3,3,16,0.34615384615384615
1092,3,3,17,0.4
1093,3,3,18,0.3953488372093023
1094,3,3,19,0.3283582089552239
1095,3,3,20,0.36065573770491804
1096,3,3,21,0.3157894736842105
1097,3,3,22,0.42424242424242425
1098,3,3,23,0.3076923076923077
1099,3,3,24,0.1590909090909091
1100,3,3,25,0.358974358974359
1101,3,3,26,0.16216216216216217
1102,3,3,27,0.375
1103,3,3,28,0.29411764705882354
1104,3,3,29,0.34
1105,3,3,30,0.3333333333333333
1106,3,3,31,0.20588235294117646
1107,3,3,32,0.32786885245901637
1108,3,3,33,0.28205128205128205
1109,3,3,34,0.3111111111111111
1110,3,3,35,0.39215686274509803
1111,3,3,36,0.391304347826087
1112,3,3,37,0.45
1113,3,3,38,0.3611111111111111
1114,3,3,39,0.3684210526315789
1115,3,3,40,0.4
1116,3,3,41,0.46875
1117,3,3,42,0.4166666666666667
1118,3,3,43,0.35714285714285715
1119,3,3,44,0.18181818181818182
1120,3,3,45,0.2692307692307692
1121,3,3,46,0.5121951219512195
1122,3,3,47,0.4838709677419355
1123,3,3,48,0.5681818181818182
1124,3,3,49,0.3333333333333333
1125,3,3,50,0.2894736842105263
1126,3,3,51,0.375
1127,3,4,3,0.31868131868131866
1128,3,4,4,0.3409090909090909
1129,3,4,5,0.32
1130,3,4,6,0.3466666666666667
1131,3,4,7,0.38333333333333336
1132,3,4,8,0.4782608695652174
1133,3,4,9,0.32727272727272727
1134,3,4,10,0.23076923076923078
1135,3,4,11,0.3225806451612903
1136,3,4,12,0.18571428571428572
1137,3,4,13,0.46511627906976744
1138,3,4,14,0.3170731707317073
1139,3,4,15,0.23529411764705882
1140,3,4,16,0.23809523809523808
1141,3,4,17,0.3448275862068966
1142,3,4,18,0.36363636363636365
1143,3,4,19,0.375
1144,3,4,20,0.3333333333333333
1145,3,4,21,0.4482758620689655
1146,3,4,22,0.18518518518518517
1147,3,4,23,0.3783783783783784
1148,3,4,24,0.3333333333333333
1149,3,4,25,0.475
1150,3,4,26,0.22580645161290322
1151,3,4,27,0.34782608695652173
1152,3,4,28,0.5483870967741935
1153,3,4,29,0.4
1154,3,4,30,0.25925925925925924
1155,3,4,31,0.35294117647058826
1156,3,4,32,0.1891891891891892
1157,3,4,33,0.265625
1158,3,4,34,0.46511627906976744
1159,3,4,35,0.46511627906976744
1160,3,4,36,0.2459016393442623
1161,3,4,37,0.34328358208955223
1162,3,4,38,0.31666666666666665
1163,3,4,39,0.4166666666666667
1164,3,4,40,0.2857142857142857
1165,3,4,41,0.2708333333333333
1166,3,4,42,0.3333333333333333
1167,3,4,43,0.46875
1168,3,4,44,0.3220338983050847
1169,3,4,45,0.2962962962962963
1170,3,4,46,0.4
1171,3,4,47,0.46875
